season,event,champion,games_contests,pick_ban_ratio,banned_games,played_games,played_by_number_of_players,win,lose,win_rate,kills,deaths,assists,kill_death_assist_ratio,creep_score,cs/min,gold,gold/min,damage,damage/min,kill_participation,kill_share,gold_share
9,Main,Pantheon,77,100,77,0,,0,0,,,,,,,,,,,,,,
9,Main,Qiyana,71,92.2,56,15,9,8,7,53.3,3.67,3.13,5.93,3.06,192.8,6.32,11.1,363,,,62.1,23.7,19.9
9,Main,Akali,67,87,46,21,16,12,9,57.1,3.57,1.57,3.81,4.7,288.33,8.89,13.2,407,,,51.2,24.8,22.1
9,Main,Renekton,66,85.7,46,20,12,12,8,60,3.45,2.85,3.75,2.53,271,8.13,13.7,410,,,50.3,24.1,21.8
9,Main,Xayah,64,83.1,30,34,14,24,10,70.6,4.5,1.71,5.56,5.9,325.26,10.26,15,473,,,69.9,31.3,25.4
9,Main,Kai'Sa,62,80.5,12,50,15,25,25,50,4.86,1.88,4.08,4.76,308.4,9.67,14.6,458,,,65.8,35.8,25.1
9,Main,Gragas,57,74,16,41,15,26,15,63.4,1.85,2.68,7.71,3.56,128.76,3.95,9.9,304,,,66.8,12.9,16.5
9,Main,Kayle,57,74,36,21,14,10,11,47.6,2.33,3,5.9,2.75,261.52,8.31,12.6,401,,,63.8,18.1,22
9,Main,Syndra,55,71.4,40,15,9,4,11,26.7,3,2.87,4.27,2.53,301.4,8.91,13.3,394,,,66.5,27.4,22.8
9,Main,Nautilus,54,70.1,17,37,14,20,17,54.1,1.3,3.38,7.59,2.63,79.78,2.42,8.6,261,,,59,8.6,14.2
9,Main,Ryze,52,67.5,22,30,12,17,13,56.7,3.07,2.63,5.03,3.08,315.73,9.63,14.3,436,,,58,22,23.3
9,Main,Lee Sin,50,64.9,8,42,14,19,23,45.2,2.52,2.69,6,3.17,159.05,4.81,10.8,326,,,65.6,19.4,17.9
9,Main,Elise,45,58.4,22,23,10,11,12,47.8,3.26,2.96,6.3,3.24,180.22,5.17,11.8,339,,,64.7,22.1,18.4
9,Main,Gangplank,44,57.1,18,26,11,14,12,53.8,2.5,2.35,6.35,3.77,274.77,8.12,14.2,419,,,64.6,18.3,22.8
9,Main,Rakan,43,55.8,20,23,10,13,10,56.5,0.65,2.39,9.83,4.38,18.22,0.58,7.8,248,,,76,4.7,13.6
9,Main,LeBlanc,37,48.1,27,10,7,7,3,70,3.9,1.8,4.7,4.78,270.4,7.98,13.3,392,,,65.6,29.8,21.1
9,Main,Jayce,27,35.1,11,16,6,7,9,43.8,3.06,3,4,2.35,265,8.33,12.8,403,,,63.1,27.4,22.5
9,Main,Yasuo,27,35.1,14,13,7,9,4,69.2,2.62,2.54,5.69,3.27,284.31,9.06,13.3,422,,,62.8,19.8,22.7
9,Main,Yuumi,27,35.1,18,9,4,3,6,33.3,1.56,2,9.44,5.5,71.22,1.97,11.2,310,,,83.2,11.8,17.4
9,Main,Ezreal,25,32.5,9,16,10,6,10,37.5,2.63,2.25,3.88,2.89,323.56,9.99,14.3,440,,,66.2,26.8,25
9,Main,Rek'Sai,25,32.5,12,13,10,7,6,53.8,3.38,2.54,5.23,3.39,166.15,5.04,11.2,339,,,61.5,24.2,18.1
9,Main,Leona,22,28.6,7,15,8,10,5,66.7,0.87,3.67,7.27,2.22,72.33,2.08,9,258,,,54.7,5.8,13.7
9,Main,Tristana,21,27.3,11,10,9,2,8,20,2.5,3,3.8,2.1,289.1,8.59,13.2,393,,,54.8,21.7,22.8
9,Main,Vladimir,20,26,9,11,5,6,5,54.5,3.09,3.64,6.09,2.53,253.18,8.08,12.6,402,,,59.1,19.9,22.3
9,Main,Jarvan IV,20,26,10,10,6,3,7,30,1,3,7.7,2.9,148.5,4.63,9.7,303,,,82.9,9.5,17.6
9,Main,Olaf,18,23.4,10,8,6,5,3,62.5,4,3.13,4.25,2.64,152.75,5,10.6,348,,,57.9,28.1,18.8
9,Main,Thresh,17,22.1,2,15,7,8,7,53.3,0.73,2.67,9.4,3.8,16.6,0.5,8.2,248,,,71.7,5.2,13.6
9,Main,Galio,17,22.1,5,12,9,4,8,33.3,1.17,3.33,7.33,2.55,135.5,4.34,9.1,290,,,70.8,9.7,16.6
9,Main,Twisted Fate,17,22.1,14,3,2,1,2,33.3,2,3.67,5,1.91,276.67,8.89,13.8,445,,,67.7,19.4,24.8
9,Main,Lucian,16,20.8,7,9,7,2,7,22.2,3.22,3.78,4.78,2.12,278.33,8.3,13.2,393,,,65.5,26.4,22.7
9,Main,Kled,15,19.5,10,5,4,3,2,60,2.8,2,4.4,3.6,229,7.32,11.1,356,,,57.1,22.2,20
9,Main,Irelia,15,19.5,11,4,4,2,2,50,2.75,4.25,4.75,1.76,305.25,8.42,14.3,394,,,55.6,20.4,21.5
9,Main,Rumble,15,19.5,12,3,2,1,2,33.3,6.33,1.67,5.67,7.2,219,6.7,12.5,384,,,80,42.2,22
9,Main,Alistar,14,18.2,3,11,6,4,7,36.4,0.36,4,6,1.59,44.36,1.54,6.4,220,,,59.3,3.4,12.8
9,Main,Morgana,14,18.2,10,4,3,2,2,50,1.25,1.5,4.75,4,98.75,2.92,9.6,283,,,63.2,13.2,15.9
9,Main,Ornn,13,16.9,4,9,6,6,3,66.7,1.78,2.56,6.78,3.35,172.44,5.69,9.9,327,,,56.6,11.8,17.5
9,Main,Pyke,13,16.9,6,7,6,1,6,14.3,2.29,3.57,4,1.76,75.29,2.2,9.9,288,,,68.8,25,16.4
9,Main,Veigar,13,16.9,8,5,4,2,3,40,3.4,2,6.4,4.9,239.8,7.98,11.8,392,,,71,24.6,22.1
9,Main,Camille,12,15.6,5,7,5,7,0,100,2.71,2.14,7.14,4.6,250.29,8.33,12.5,414,,,59.5,16.4,20.7
9,Main,Blitzcrank,12,15.6,6,6,5,2,4,33.3,1.33,4.5,7.5,1.96,16.83,0.47,9.3,261,,,49.5,7.5,14
9,Main,Tahm Kench,11,14.3,4,7,4,5,2,71.4,1.14,2.43,13.86,6.18,87.14,2.48,10.2,291,,,77.2,5.9,15
9,Main,Varus,10,13,1,9,4,6,3,66.7,6.44,2.67,7.22,5.13,312.67,9.42,15.6,470,,,69.9,33,24.8
9,Main,Orianna,10,13,1,9,6,5,4,55.6,2.56,2.67,6.89,3.54,296.33,8.39,13.8,390,,,66.4,18,21.4
9,Main,Gnar,10,13,2,8,7,4,4,50,2.13,2,5.13,3.63,249.38,7.58,12.1,367,,,61.7,18.1,21
9,Main,Aatrox,9,11.7,2,7,6,4,3,57.1,2.43,2.57,3.57,2.33,207,7.58,10.3,377,,,50,20.2,20.7
9,Main,Cassiopeia,9,11.7,2,7,5,3,4,42.9,2.57,3.86,4.86,1.93,271.57,8.25,12.8,390,,,58.4,20.2,21.9
9,Main,Heimerdinger,9,11.7,5,4,3,1,3,25,2,3.75,7.5,2.53,285.25,7.25,14.3,364,,,70.4,14.8,20
9,Main,Quinn,9,11.7,7,2,2,1,1,50,2.5,3,4,2.17,234.5,7.78,11.7,388,,,50,19.2,22.2
9,Main,Garen,8,10.4,1,7,3,3,4,42.9,3.57,3.14,6.29,3.14,299.86,7.91,14.5,382,,,63.9,23.1,20.9
9,Main,Sion,7,9.1,,7,6,1,6,14.3,1,2.86,3.43,1.55,262,7.54,11.4,328,,,57.4,13,19.8
9,Main,Taliyah,7,9.1,2,5,3,2,3,40,3,2.2,6,4.09,158.2,4.95,10.4,325,,,69.2,23.1,18
9,Main,Nocturne,7,9.1,3,4,3,1,3,25,0.75,3.5,4.5,1.5,170.25,5.53,9.6,313,,,61.8,8.8,19
9,Main,Fiora,7,9.1,4,3,3,1,2,33.3,3.33,4.33,4,1.69,330.67,9.53,15.9,458,,,56.4,25.6,23.9
9,Main,Shen,6,7.8,,6,5,2,4,33.3,1.83,4.67,5,1.46,148.83,4.86,9.2,302,,,68.3,18.3,17.6
9,Main,Vayne,6,7.8,4,2,1,2,0,100,3,1.5,6,6,300,9.6,14.3,457,,,51.4,17.1,22.6
9,Main,Jax,5,6.5,4,1,1,1,0,100,1,0,1,2,240,8.59,10.3,367,,,18.2,9.1,19.9
9,Main,Zoe,4,5.2,,4,4,1,3,25,2.75,1.25,5.75,6.8,247.25,7.1,12.5,359,,,55.7,18,19.2
9,Main,Mordekaiser,4,5.2,,4,2,0,4,0,4,3.5,4,2.29,300.5,7.64,15.2,386,,,42.7,21.3,21.3
9,Main,Cho'Gath,4,5.2,1,3,3,1,2,33.3,3,1.33,3.67,5,225.67,7.27,11.2,360,,,57.1,25.7,20.5
9,Main,Kennen,4,5.2,2,2,2,1,1,50,1.5,4,7,2.13,304.5,8.97,14,413,,,68,12,22.4
9,Main,Skarner,4,5.2,2,2,2,0,2,0,1,3,5.5,2.17,160,4.93,9.8,303,,,76.5,11.8,17.6
9,Main,Azir,3,3.9,,3,2,1,2,33.3,3,3.33,4,2.1,243.33,8.85,10.9,397,,,65.6,28.1,22.9
9,Main,Poppy,3,3.9,,3,3,1,2,33.3,2,4.67,8.33,2.21,183,5.01,11.2,307,,,66,12.8,17.3
9,Main,Draven,3,3.9,1,2,1,1,1,50,4.5,2.5,4.5,3.6,283,9.28,13.8,452,,,69.2,34.6,24.1
9,Main,Lissandra,3,3.9,1,2,2,1,1,50,2.5,3,4.5,2.33,246,8.19,11.4,379,,,70,25,21.7
9,Main,Karthus,3,3.9,1,2,2,0,2,0,2,2,2,2,202.5,5.75,11,313,,,88.9,44.4,19.3
9,Main,Karma,3,3.9,2,1,1,1,0,100,0,2,13,6.5,14,0.39,8.2,227,,,86.7,0,11.8
9,Main,Corki,2,2.6,,2,1,1,1,50,4.5,1,3.5,8,321,10.13,14.6,461,,,84.2,47.4,24.7
9,Main,Jinx,2,2.6,,2,2,1,1,50,4,1.5,5.5,6.33,300,9.82,14.1,462,,,65.5,27.6,24
9,Main,Lulu,2,2.6,,2,2,1,1,50,0.5,2.5,10.5,4.4,24.5,0.64,9.3,244,,,88,4,14
9,Main,Sivir,2,2.6,1,1,1,1,0,100,11,0,5,16,483,11.81,22.2,543,,,72.7,50,27.7
9,Main,Sona,2,2.6,1,1,1,0,1,0,1,3,5,2,257,5.91,18.4,424,,,75,12.5,22.7
9,Main,Sylas,2,2.6,1,1,1,0,1,0,4,4,11,3.75,239,5.69,14.8,352,,,68.2,18.2,19.8
9,Main,Volibear,2,2.6,1,1,1,0,1,0,1,4,6,1.75,35,1.31,5.6,210,,,77.8,11.1,13.2
9,Main,Braum,2,2.6,2,0,,0,0,,,,,,,,,,,,,,
9,Main,Jhin,2,2.6,2,0,,0,0,,,,,,,,,,,,,,
9,Main,Kalista,2,2.6,2,0,,0,0,,,,,,,,,,,,,,
9,Main,Ekko,1,1.3,,1,1,1,0,100,3,2,7,5,161,5.76,10.7,382,,,90.9,27.3,20.6
9,Main,Fiddlesticks,1,1.3,,1,1,1,0,100,2,3,8,3.33,18,0.53,8.6,256,,,58.8,11.8,13.2
9,Main,Kog'Maw,1,1.3,,1,1,1,0,100,12,6,8,3.33,402,9.16,22.4,509,,,90.9,54.5,26.9
9,Main,Malphite,1,1.3,,1,1,1,0,100,3,1,9,12,245,8.55,12.1,424,,,60,15,20.3
9,Main,Urgot,1,1.3,,1,1,1,0,100,8,5,10,3.6,287,5.9,20.3,418,,,72,32,21
9,Main,Yorick,1,1.3,,1,1,1,0,100,2,2,3,2.5,254,8.18,12.6,407,,,27.8,11.1,20
9,Main,Anivia,1,1.3,,1,1,0,1,0,1,2,0,0.5,362,11.21,12.8,397,,,25,25,24.6
9,Main,Bard,1,1.3,,1,1,0,1,0,0,7,10,1.43,31,0.79,9.1,233,,,83.3,0,13.8
9,Main,Caitlyn,1,1.3,,1,1,0,1,0,4,3,5,3,297,9.3,13.5,422,,,60,26.7,25.7
9,Main,Kha'Zix,1,1.3,,1,1,0,1,0,1,1,2,3,193,6.33,10.4,340,,,100,33.3,20.5
9,Main,Neeko,1,1.3,,1,1,0,1,0,1,3,4,1.67,292,8.45,12.2,353,,,62.5,12.5,19.9
9,Main,Rengar,1,1.3,,1,1,0,1,0,5,4,0,1.25,208,7.96,10.6,404,,,50,50,23.1
9,Main,Sejuani,1,1.3,,1,1,0,1,0,1,2,1,1,124,4.74,7.2,275,,,100,50,19.6
9,Main,Viktor,1,1.3,,1,1,0,1,0,1,2,2,1.5,245,7.52,10.2,314,,,60,20,19.5
9,Main,Zilean,1,1.3,,1,1,0,1,0,1,1,1,2,271,9.19,10.1,343,,,100,50,23.2
10,Play in,Nidalee,34,89.5,23,11,6,7,4,63.6,3.18,2.36,7,4.31,220.91,6.57,12.2,362,13900,415,72.7,22.7,20.4
10,Play in,Lillia,33,86.8,17,16,6,5,11,31.3,2.69,3.25,6.75,2.9,210.88,6.47,11.3,348,14900,459,76.6,21.8,20.4
10,Play in,Orianna,33,86.8,22,11,8,10,1,90.9,4.55,1.91,8.55,6.86,301.09,8.91,14.8,438,20800,614,81.4,28.2,23.6
10,Play in,Ornn,33,86.8,22,11,6,10,1,90.9,2.82,1.27,10.45,10.43,218.09,6.81,11.7,366,13700,429,74.1,15.7,19.7
10,Play in,Graves,29,76.3,12,17,8,12,5,70.6,4.06,1.29,6.29,8,212.65,6.9,11.7,380,10600,344,69.8,27.4,20.8
10,Play in,Renekton,27,71.1,16,11,6,5,6,45.5,2,3,3.55,1.85,256.45,7.81,12.3,375,10300,315,51.7,18.6,21.6
10,Play in,Sett,26,68.4,11,15,9,6,9,40,1.87,2.73,5.93,2.85,197.4,5.89,10.9,324,9700,290,56.8,13.6,18.7
10,Play in,Leona,25,65.8,7,18,6,9,9,50,0.78,2.78,6.39,2.58,35.72,1.12,7.1,223,3900,122,60.8,6.6,12.8
10,Play in,Camille,24,63.2,11,13,8,7,6,53.8,3,3.08,5.31,2.7,269.08,8.01,13.3,396,14300,425,54.3,19.6,22.1
10,Play in,Lucian,23,60.5,18,5,4,3,2,60,4.2,3,3.8,2.67,282.8,8.96,13.4,424,16800,533,66.7,35,24.1
10,Play in,Nautilus,22,57.9,11,11,6,4,7,36.4,0.82,4.18,6.18,1.67,37.18,1.13,7.2,219,4400,134,56.2,6.6,13
10,Play in,Senna,21,55.3,6,15,7,7,8,46.7,1.6,2.33,8.13,4.17,184.4,5.71,10.6,327,12000,370,76.4,12.6,19.1
10,Play in,Shen,21,55.3,15,6,3,4,2,66.7,3.83,2.5,8.67,5,218.5,6.95,11.3,359,12200,387,75.8,23.2,20.4
10,Play in,Rakan,19,50,6,13,8,8,5,61.5,0.31,1.46,10.46,7.37,39.62,1.26,7.3,234,4200,133,78.7,2.2,13.1
10,Play in,Ezreal,18,47.4,5,13,7,8,5,61.5,4.77,2.38,6.31,4.65,275.46,8.07,13.7,400,23700,695,69.2,29.8,22.9
10,Play in,Alistar,18,47.4,7,11,8,9,2,81.8,1.27,2.82,11.27,4.45,33,1,8.1,245,5000,152,66.3,6.7,13.3
10,Play in,Ashe,18,47.4,8,10,6,2,8,20,1.9,2.9,4.3,2.14,298.9,9.07,13,393,15700,476,66.7,20.4,23.7
10,Play in,Twitch,18,47.4,10,8,6,4,4,50,4.13,2.75,5.88,3.64,273.75,8.46,13.1,404,15500,480,69.6,28.7,22.8
10,Play in,Bard,17,44.7,12,5,4,2,3,40,1.4,2.4,11.2,5.25,50.6,1.42,8.5,239,6700,187,78.8,8.8,13.8
10,Play in,Syndra,16,42.1,7,9,5,5,4,55.6,4,3,7.33,3.78,296.67,9.07,13.9,424,21400,656,67.5,23.8,23.8
10,Play in,Twisted Fate,16,42.1,9,7,3,4,3,57.1,3.14,1.86,7.86,5.92,284,8.64,14.5,442,13800,420,80.2,22.9,23.9
10,Play in,Caitlyn,15,39.5,11,4,3,2,2,50,5.75,2.25,5.25,4.89,258.75,9.47,13.2,482,17700,647,75.9,39.7,26.5
10,Play in,Jhin,14,36.8,2,12,7,8,4,66.7,3.42,1.58,6.67,6.37,281.5,8.66,13.5,414,15600,479,70.3,23.8,23
10,Play in,Galio,14,36.8,5,9,4,2,7,22.2,1.89,3.67,5,1.88,216.56,7.34,9.8,333,10600,360,68.1,18.7,20.4
10,Play in,Hecarim,14,36.8,8,6,4,3,3,50,2.67,3.33,4.5,2.15,217.67,6.6,11.4,346,9700,295,62.3,23.2,20.2
10,Play in,Azir,14,36.8,10,4,2,2,2,50,2.25,3.25,5.5,2.38,252.75,8.04,11.7,371,12100,385,58.5,17,21.7
10,Play in,Zoe,12,31.6,5,7,6,2,5,28.6,2.14,2.43,6.14,3.41,255,7.52,11.9,351,20200,597,68.2,17.6,21
10,Play in,Akali,12,31.6,11,1,1,0,1,0,0,4,4,1,222,7.33,9.2,305,12400,411,50,0,19.2
10,Play in,Wukong,11,28.9,1,10,4,4,6,40,3.2,3.1,5.1,2.68,239,7.49,12,376,12600,394,66.9,25.8,22.1
10,Play in,Volibear,11,28.9,5,6,3,2,4,33.3,2.67,3,5,2.56,233,7.04,11.8,356,12400,376,63.9,22.2,20.6
10,Play in,Mordekaiser,10,26.3,6,4,3,1,3,25,4.75,3.5,3.5,2.36,244.75,7.41,12.6,382,17100,519,67.3,38.8,22.6
10,Play in,Kalista,10,26.3,9,1,1,0,1,0,2,2,1,1.5,286,9.88,11.9,411,9600,333,100,66.7,26.2
10,Play in,Thresh,9,23.7,7,2,2,0,2,0,0,1.5,2,1.33,31.5,0.97,6.3,195,2100,64,57.1,0,12.4
10,Play in,Evelynn,8,21.1,5,3,2,2,1,66.7,4.33,3.33,6.67,3.3,189.67,5.94,11.2,351,14500,454,62.3,24.5,18.9
10,Play in,Kindred,7,18.4,1,6,3,5,1,83.3,3.5,2,6.33,4.92,184.17,6.21,10.9,369,9900,334,64.1,22.8,19.9
10,Play in,Sion,7,18.4,2,5,3,1,4,20,0.8,3.2,6,2.13,222.4,7.02,10.3,325,11300,357,63,7.4,19.6
10,Play in,Sylas,7,18.4,2,5,5,1,4,20,2.8,4.2,4.2,1.67,207.8,6.79,10.6,346,12900,421,81.4,32.6,21.7
10,Play in,Braum,6,15.8,1,5,5,2,3,40,0,3,10,3.33,36.2,1.12,7.3,228,4500,141,76.9,0,12.8
10,Play in,Lee Sin,6,15.8,2,4,4,1,3,25,3.25,3.75,4.75,2.13,186,5.18,11.3,314,8800,245,59.3,24.1,18.5
10,Play in,Kassadin,6,15.8,3,3,2,3,0,100,9.67,2.67,3.67,5,306,9.26,15.8,477,22300,676,56.3,40.8,24.3
10,Play in,Pantheon,6,15.8,5,1,1,1,0,100,3,6,9,2,51,1.47,9.4,271,9700,280,66.7,16.7,14.4
10,Play in,Malphite,5,13.2,3,2,1,1,1,50,2,4,5.5,1.88,252.5,8.24,11.3,369,15300,499,48.4,12.9,20.8
10,Play in,Tristana,4,10.5,,4,4,2,2,50,2.75,3,5,2.58,317.5,9.11,14.3,411,13800,395,60.8,21.6,23.7
10,Play in,Miss Fortune,4,10.5,1,3,2,2,1,66.7,4.33,3.33,6.33,3.2,272,8.72,13.3,427,15400,495,76.2,31,23.6
10,Play in,Ziggs,4,10.5,1,3,3,1,2,33.3,1.67,1.33,4.33,4.5,295,9.32,13.2,416,19100,602,60,16.7,24.5
10,Play in,Cassiopeia,3,7.9,1,2,2,1,1,50,2.5,3,4.5,2.33,283.5,9.65,12.4,420,16400,558,82.4,29.4,25.6
10,Play in,Ekko,3,7.9,1,2,1,1,1,50,8.5,2,8,8.25,255,7.63,14,420,19200,576,82.5,42.5,23.6
10,Play in,Elise,3,7.9,1,2,1,1,1,50,2.5,4,5.5,2,179,5.23,10.6,309,11500,335,66.7,20.8,18
10,Play in,Lulu,3,7.9,1,2,1,1,1,50,1.5,2,8.5,5,213.5,6.95,10.6,346,10000,327,80,12,20.5
10,Play in,Jax,3,7.9,2,1,1,1,0,100,6,2,5,5.5,287,8.59,15.2,456,15300,457,55,30,22.7
10,Play in,Karthus,3,7.9,2,1,1,0,1,0,3,6,6,1.5,195,6.84,11.2,392,14200,497,90,30,23.3
10,Play in,Gangplank,2,5.3,,2,2,1,1,50,1,3,4.5,1.83,262.5,8.4,11.8,378,15200,486,68.8,12.5,22.3
10,Play in,Vayne,2,5.3,,2,2,1,1,50,4.5,3,3.5,2.67,265.5,8.59,12.9,416,19200,622,66.7,37.5,23.2
10,Play in,Taric,2,5.3,,2,1,0,2,0,0,2,2.5,1.25,34.5,1.28,5.5,204,1600,61,71.4,0,12.8
10,Play in,Morgana,2,5.3,1,1,1,1,0,100,1,3,10,3.67,34,1.15,7.5,251,7200,244,57.9,5.3,12.8
10,Play in,Swain,2,5.3,1,1,1,1,0,100,5,4,5,2.5,234,6.91,12.9,380,27000,798,76.9,38.5,20.8
10,Play in,Tahm Kench,2,5.3,1,1,1,0,1,0,0,3,2,0.67,52,1.38,8.2,217,3600,97,28.6,0,13.2
10,Play in,Gnar,1,2.6,,1,1,1,0,100,1,1,5,6,251,8.14,11.6,377,13400,435,50,8.3,20.4
10,Play in,Karma,1,2.6,,1,1,1,0,100,1,2,23,12,42,1.42,8,270,5100,171,88.9,3.7,14.6
10,Play in,Aatrox,1,2.6,,1,1,0,1,0,1,3,1,0.67,202,6.55,9,293,6400,206,66.7,33.3,20
10,Play in,Aphelios,1,2.6,,1,1,0,1,0,0,6,3,0.5,224,7.55,9,302,11700,395,33.3,0,20
10,Play in,Corki,1,2.6,,1,1,0,1,0,2,4,1,0.75,293,9.88,12.2,412,18700,631,37.5,25,24.9
10,Play in,Draven,1,2.6,,1,1,0,1,0,7,4,8,3.75,272,7.21,16.7,443,22000,584,83.3,38.9,24.8
10,Play in,Gragas,1,2.6,,1,1,0,1,0,3,4,8,2.75,189,5.44,10.5,304,16500,476,78.6,21.4,19.2
10,Play in,Jarvan IV,1,2.6,,1,1,0,1,0,0,3,1,0.33,122,4.27,7.2,252,3300,115,100,0,18.1
10,Play in,Kayle,1,2.6,,1,1,0,1,0,2,5,2,0.8,287,8.53,12.1,358,13100,389,40,20,22.4
10,Play in,Kog'Maw,1,2.6,,1,1,0,1,0,1,2,3,2,334,8.85,13.7,363,20000,530,57.1,14.3,22.1
10,Play in,Poppy,1,2.6,,1,1,0,1,0,5,4,9,3.5,235,6.23,14,372,20600,545,77.8,27.8,20.8
10,Play in,Skarner,1,2.6,,1,1,0,1,0,0,6,2,0.33,118,4.28,6.8,246,3500,126,50,0,16.9
10,Play in,Urgot,1,2.6,,1,1,0,1,0,9,2,3,6,242,6.97,13.5,389,11500,331,85.7,64.3,24.6
10,Play in,Vladimir,1,2.6,,1,1,0,1,0,6,4,5,2.75,348,8.53,16.2,397,26000,637,64.7,35.3,24.5
10,Play in,Xayah,1,2.6,,1,1,0,1,0,4,4,3,1.75,346,10.35,14.9,445,15300,459,87.5,50,28.5
10,Play in,Blitzcrank,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Play in,LeBlanc,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Play in,Lux,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Play in,Olaf,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Play in,Quinn,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Play in,Vel'Koz,1,2.6,1,0,,0,0,,,,,,,,,,,,,,
10,Main,Lucian,71,93.4,60,11,9,6,5,54.5,3.91,2.82,4.45,2.97,290.18,8.86,14,428,16100,492,61.3,28.7,23.7
10,Main,Graves,70,92.1,18,52,16,23,29,44.2,3.46,2.73,4.92,3.07,220.4,6.87,11.8,367,12600,394,67.6,27.9,20.8
10,Main,Ornn,69,90.8,40,29,13,14,15,48.3,1.28,2.28,5.97,3.18,242.83,7.56,11.2,349,12400,385,58.5,10.3,19.8
10,Main,Syndra,68,89.5,40,28,13,14,14,50,3,2.32,4.36,3.17,286.96,8.75,12.7,387,16700,508,57.2,23.3,22.1
10,Main,Nidalee,68,89.5,48,20,9,11,9,55,3.25,2.1,5.75,4.29,213.25,6.84,11.4,367,12000,385,68.7,24.8,20.2
10,Main,Twisted Fate,62,81.6,46,16,7,9,7,56.3,3.25,2.44,7.5,4.41,253.38,8.33,13.1,430,15400,505,70.8,21.4,23
10,Main,Camille,56,73.7,42,14,8,8,6,57.1,4.64,3.21,4.5,2.84,252.5,7.94,13.3,419,15600,491,56.1,28.5,22.7
10,Main,Ashe,52,68.4,20,32,13,15,17,46.9,3.16,2.56,6.09,3.61,295.28,9.09,13.6,418,16700,513,66.8,22.8,23.5
10,Main,Renekton,52,68.4,30,22,10,8,14,36.4,2.5,3.73,4.5,1.88,261,8.15,12.2,382,12400,388,55.2,19.7,21.9
10,Main,Senna,43,56.6,12,31,15,14,17,45.2,1.9,2,7.68,4.79,240.26,7.71,11.8,379,14400,462,75.2,14.9,21.4
10,Main,Jhin,42,55.3,11,31,12,20,11,64.5,4.23,1.42,5.55,6.89,283.65,9.1,13.5,433,15200,487,66.9,28.9,23.5
10,Main,Leona,42,55.3,18,24,9,17,7,70.8,0.88,3.38,7.88,2.59,38.79,1.19,7.7,236,4300,130,55,5.5,12.6
10,Main,Orianna,40,52.6,12,28,13,15,13,53.6,3.36,1.89,5.04,4.43,304.96,9.08,13.7,408,14900,442,63.7,25.5,23
10,Main,Ezreal,40,52.6,19,21,7,12,9,57.1,3.43,2.57,4.24,2.98,308.86,9.29,14.2,428,23200,697,62.6,28,23.7
10,Main,Sett,40,52.6,23,17,14,9,8,52.9,2.29,3.47,6.59,2.56,128.12,4.06,9.7,306,9900,314,59,15.2,16.7
10,Main,Caitlyn,39,51.3,28,11,6,6,5,54.5,3.09,1.36,4.09,5.27,317.27,9.78,14.3,441,16600,512,60.3,26,24.5
10,Main,Lillia,38,50,13,25,10,12,13,48,2.88,3.12,6.6,3.04,206.68,6.51,11.3,355,13200,416,67.1,20.4,19.7
10,Main,Pantheon,38,50,21,17,10,10,7,58.8,2.59,3.47,5.53,2.34,57.29,1.8,8.3,262,8900,279,55,17.5,14.2
10,Main,Volibear,36,47.4,14,22,12,12,10,54.5,2.36,2.95,5.45,2.65,216.14,6.63,11.3,348,11900,365,61.6,18.6,19.8
10,Main,Shen,32,42.1,24,8,6,5,3,62.5,2.38,3,6.63,3,234.88,6.72,12.1,345,10100,288,60,15.8,18.9
10,Main,Tahm Kench,29,38.2,14,15,7,8,7,53.3,1.13,3.67,8.47,2.62,33.47,0.99,7.8,231,5400,158,59.8,7.1,12.8
10,Main,Kindred,28,36.8,9,19,8,11,8,57.9,3.47,1.89,5.53,4.75,203.42,6.4,11.5,363,11700,369,69,26.6,20.3
10,Main,Bard,27,35.5,12,15,9,9,6,60,0.6,2.27,10.53,4.91,43.47,1.33,7.7,237,6100,187,78.4,4.2,13
10,Main,Kalista,25,32.9,17,8,5,2,6,25,2,3.38,4.38,1.89,278.38,8.98,12.1,392,10200,328,59.3,18.6,23.1
10,Main,Thresh,24,31.6,14,10,7,4,6,40,0.4,2.6,6.4,2.62,40.5,1.25,7.2,222,3500,108,65.4,3.8,12.8
10,Main,Rakan,23,30.3,9,14,9,7,7,50,0.57,2.5,6.21,2.71,38.71,1.26,6.9,223,3800,122,62.5,5.3,12.8
10,Main,Sylas,20,26.3,9,11,5,7,4,63.6,3.55,2,6.27,4.91,234,8,11.4,391,13600,464,70.6,25.5,21.2
10,Main,Galio,19,25,4,15,8,6,9,40,2.4,2.67,5.67,3.03,247.33,7.65,11.5,356,10000,311,68.8,20.5,20
10,Main,Nautilus,18,23.7,5,13,8,2,11,15.4,0.62,4.46,4.92,1.24,36.31,1.21,6.4,213,4000,132,61,6.8,13.2
10,Main,Gangplank,18,23.7,7,11,6,5,6,45.5,3.27,2.82,5.18,3,278.27,8.58,14.4,444,20900,645,67.9,26.3,24.5
10,Main,Lulu,17,22.4,7,10,7,5,5,50,1,2.1,7.1,3.86,112.6,3.56,8.6,273,6000,190,73,9,15.8
